HomeID,VillageCode,Area,WealthRanking,nMembersAdjusted,nGenerations,Composition,NonNormativeComposition,OwnHouse,OwnGuesthouse,OwnFarm,HousingCharacteristics,fHousing,LandSize,LandSizeGeneratingIncome,nCars,nMotorcycles,nBicycles,Toilet,Water,HotWater,Electricity,AC,Fridge,Washer,RiceCooker,TV,TVViewing,CellPhone,Computer,InternetAccess,MedicineAtHome,Livestock,LivestockSales,nPigs,nGoats,nPoultry,nOxen,nHorses,nPigsSold,nGoatsSold,nPoultrySold,nOxenSold,nHorsesSold,PrimarySourceHouseholdIncome,SecondarySourceHouseholdIncome,HHIncomeMonthONLY,HHOtherIncomeONLY,HHIncomeTotalLastYear,HHTotalMonthIncome,HHIncomeIncomplete,IncomeFromRemittance,RegularIncomeFromLand,GovtLumpsumReceived,DibaoPerYear,GovtLandCompensation,HouseholdDebt,SourceOfHouseholdDebt,MajorShockLast5Years,MajorShockLifetime,FoodInsecurityLast5Years,FoodInsecurityChildhood,PctFoodHome,PctFoodMarket,FamilyConditionComparedOtherHouseholds,FamilyConditionCompared10YearsAgo,LastBabyBirthPlace,MotherBirthPlace,LastTimeToClinic,LastTimeToClinicReason,LastTimeToHospital,LastTimeToHospitalReason
420,4.1,4,Poor,5,2,Patrilineal,,1,0,1,Wood,,3,6,0,1,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,17,1,25,0,0,25,0,0,0,0,Agriculture,Salary (Irregular),3000,20000,56000,4666.666667,0,0,L,0,-998,,0,,No shock,No shock,Always enough,Always enough,10,90,5,Better,Ninglang,Home,Last year,Flu,Few years ago,Baby delivery
421,4.1,4,Rich,6,3,Patrilineal,,1,0,0,Brick,,0,4,0,1,0,2,2,0,1,0,1,1,1,1,4,1,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,Salary (Regular),,5200,0,62400,5200,0,0,MPL,M,-998,13600,0,,Illness,No shock,Always enough,Never enough,10,90,5,Better,City,Home,Few months ago,Flu,Last year,Dont want to tell
422,4.1,4,Poor,5,3,Patrilineal,,1,0,1,Brick,,2,-998,1,0,0,3,2,1,1,0,1,1,1,1,1,1,0,1,0,1,0,2,0,25,0,0,0,0,0,0,0,Gifts and Remittances,Salary (Irregular),1000,31000,43000,3583.333333,0,30000,MPL,M,-998,13000,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,1,Better,Ninglang,Home,Last year,Body check,Long time ago,Stomach ache
423,4.1,4,Poor,7,3,Patrilineal,,1,0,1,Wood,,1.5,3,0,0,0,2,2,1,1,0,1,1,1,1,3,1,1,1,1,1,1,5,0,22,0,0,15,0,0,0,0,Salary (Irregular),Agriculture,6000,15500,87500,7291.666667,0,24000,L,0,-998,,20000,Medical,No shock,No shock,Always enough,Always enough,35,65,3,Better,Ninglang,Home,Last year,Flu,Last year,Baby delivery
425,1.2,1,Average,12,3,Matrilineal,,1,1,1,Wood,,6,24,2,2,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,2,0,30,0,0,0,0,0,0,0,Tourism,Business,25000,0,300000,25000,0,0,L,0,No,19200,0,,No shock,Accident,Always enough,Always enough,20,80,1,Better,Ninglang,Home,Last year,Flu,Few years ago,Eye problem
426,1.2,1,Rich,10,3,Matrilineal,,1,1,0,Wood,,999,-998,3,6,8,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,2,0,15,0,0,0,0,0,0,0,Property and Rent,Tourism,12000,150000,294000,24500,0,0,R,0,No,,0,,Illness,No shock,Always enough,Always enough,0,100,5,Better,Ninglang,Home,Few years ago,Body check,Few years ago,Baby delivery
427,1.2,1,Rich,4,2,Nuclear,1,1,1,0,Wood,,0,0,1,0,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,0,0,10,0,0,0,0,0,0,0,Property and Rent,Welfare and Subsidy,7000,160000,244000,20333.33333,0,0,R,0,No,,0,,No shock,No shock,Always enough,Always enough,10,90,5,Better,Home,Home,Never,Na,Few years ago,Body check
428,1.2,1,Average,7,4,Patrilineal,1,1,1,0,Wood,,0,-998,3,0,0,3,3,1,1,0,1,1,1,1,3,1,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,Tourism,,8000,0,96000,8000,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,100,0,5,Better,City,Home,Few months ago,Flu,Few months ago,Birth control removal
429,1.2,1,Very Poor,4,2,Nuclear,1,1,0,0,Brick,,0,0,0,3,0,0,3,0,1,0,1,1,1,1,4,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Business,,2500,0,30000,2500,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,10,90,3,Better,Other,Home,Never,Na,Last year,Headache
430,1.2,1,Very Rich,4,2,Nuclear,1,1,1,0,Concrete,P,1.5,-998,1,0,0,3,3,1,1,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Property and Rent,,0,120000,120000,10000,0,0,RL,0,No,,100000,Property purchase-repair,Accident,No shock,Always enough,Sometimes not enough,0,100,5,Better,Home,Home,-999,-999,Long time ago,Kidney stone
431,1.2,1,Rich,8,3,Matrilineal,,1,1,0,Wood,,12,-998,2,1,3,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,2,0,40,0,0,0,0,0,0,0,Property and Rent,Tourism,5000,250000,310000,25833.33333,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,25,75,5,Better,Ninglang,Home,Long time ago,Flu,Never,Na
433,1.2,1,Average,7,3,Matrilineal,,1,1,1,Wood,,3,-998,2,0,0,3,3,1,1,1,1,1,1,1,3,1,0,0,1,1,0,2,0,10,0,0,0,0,0,0,0,Property and Rent,Tourism,4000,150000,198000,16500,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,45,55,5,Better,Home,Home,Never,Na,Never,Na
434,1.2,1,Average,5,3,Matrilineal,,1,1,1,Wood,,3,-998,3,0,10,3,3,1,1,0,1,1,1,1,3,1,0,1,1,1,0,2,0,15,0,0,0,0,0,0,0,Property and Rent,Tourism,10000,200000,320000,26666.66667,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,25,75,5,Better,Ninglang,Home,Never,Na,Few years ago,Surgery
435,1.2,1,Very Rich,4,2,Matrilineal,,1,1,0,Wood,,10,-998,3,1,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Business,,30000,0,360000,30000,0,0,L,0,No,,0,,No shock,No shock,Always enough,Always enough,5,95,5,Better,City,Home,Few months ago,Thyroid problem,Few years ago,Baby delivery
436,1.2,1,Average,7,3,Matrilineal,,1,1,0,Wood,,15,-998,2,0,0,3,3,1,1,0,1,1,1,1,3,1,0,1,1,1,0,2,0,10,0,0,0,0,0,0,0,Property and Rent,Tourism,2000,200000,224000,18666.66667,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,10,90,5,Better,Ninglang,Home,Last year,Flu,Few years ago,Baby delivery
437,1.2,1,Average,3,2,Matrilineal,,1,1,0,Wood,,20,-998,1,0,0,3,3,1,1,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Property and Rent,Tourism,3000,100000,136000,11333.33333,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,35,65,5,Better,Home,Home,Never,Na,Few years ago,Chicken pox
438,1.2,1,Rich,4,2,Nuclear,1,1,1,0,Wood,,10,0,1,1,1,3,3,1,1,0,1,1,1,1,3,1,0,1,1,1,0,0,0,10,0,0,0,0,0,0,0,Property and Rent,Tourism,2000,100000,124000,10333.33333,0,0,R,0,No,,0,,No shock,No shock,Always enough,Always enough,10,90,5,Better,Home,Home,Few months ago,Flu,Last year,Body check
439,1.2,1,Very Poor,3,2,Nuclear,1,1,0,0,Concrete,,2,-998,0,0,0,3,3,1,1,0,1,1,1,1,3,1,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,Tourism,,9000,0,108000,9000,0,0,L,0,No,,0,,No shock,No shock,Always enough,Always enough,5,95,1,Better,Yongning,Home,Few months ago,Skin allergy,Last year,Back pain
440,1.2,1,Average,4,3,Matrilineal,,1,1,0,Wood,,2,-998,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,0,0,30,0,0,0,0,0,0,0,Property and Rent,Tourism,5000,80000,140000,11666.66667,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,20,80,5,Better,Home,Home,Long time ago,Flu,Few months ago,Heart pain
442,1.2,1,Poor,3,2,Nuclear,1,1,0,0,Wood,,3,-998,0,3,8,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,Tourism,,4500,0,54000,4500,0,0,L,0,No,,0,,No shock,No shock,Always enough,Always enough,65,35,1,Better,Ninglang,Home,Last year,Body check,Last year,Body check
443,1.2,1,Average,8,3,Matrilineal,,1,1,0,Brick,,40,-998,3,0,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,3,0,25,0,0,0,0,0,0,0,Property and Rent,Salary (Irregular),12000,440000,584000,48666.66667,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,50,50,5,Better,Home,Home,Never,Na,Few years ago,Baby delivery
444,1.2,1,Average,3,2,Nuclear,,1,1,0,Brick,,20,-998,0,1,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Property and Rent,Tourism,2500,150000,180000,15000,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,50,50,5,Better,Home,Home,Few years ago,Birth control insert,Never,Na
445,1.2,1,Very Rich,5,2,Nuclear,,1,1,0,Concrete,,10,-998,1,0,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,Property and Rent,Tourism,24000,0,288000,24000,0,0,L,0,-998,,0,,Accident,No shock,Always enough,Always enough,35,65,5,Better,Home,Home,Last year,Flu,Last year,Body check
446,3.9,3,-997,10,2,Bilateral,,1,0,0,Brick,,20,0,1,0,0,2,2,0,1,0,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tourism,,10000,0,120000,10000,0,0,0,0,No,,200000,Property purchase-repair,Death,No shock,Always enough,Always enough,0,100,7,Better,City,Home,Last year,Flu,Never,Na
447,3.9,3,-997,13,3,Bilateral,,1,0,1,Wood,,6,0,3,0,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,0,0,20,0,0,0,0,0,0,0,Tourism,Gifts and Remittances,13000,40000,196000,16333.33333,0,40000,0,0,No,,0,,-999,999,Always enough,Always enough,25,85,5,Better,Ninglang,Home,Long time ago,Flu,Few months ago,Diabetes
448,2.9,2,-997,7,3,Bilateral,,1,0,0,Earth,,0,0,1,1,0,3,3,0,1,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Business,,0,0,0,0,0,0,0,0,-998,,0,,Illness,No shock,Always enough,Always enough,10,90,5,Worse,Ninglang,Home,Last year,Feminine problem,Last year,Feminine check
450,1.2,1,Average,3,2,Nuclear,1,1,1,0,Brick,,6,-999,1,0,2,3,3,1,1,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Property and Rent,,0,160000,160000,13333.33333,0,0,R,0,No,,0,,Death,No shock,Always enough,Always enough,10,90,3,Better,Ninglang,Home,Never,Na,Few months ago,_____
451,1.2,1,-999,8,4,Bilateral,,1,1,0,Wood,,3,-999,0,1,0,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,Tourism,,30000,0,360000,30000,0,12000,L,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,35,65,5,Better,Ninglang,Home,Few months ago,Flu,Never,Na
452,1.2,1,Rich,11,3,Matrilineal,,1,1,0,Wood,,20,-998,2,3,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tourism,Property and Rent,50000,200000,800000,66666.66667,0,0,RL,0,No,,0,,No shock,No shock,Always enough,Always enough,0,100,7,Better,Ninglang,Home,Last year,___,Last year,___
453,2.1,2,Average,4,2,Nuclear,1,1,0,1,Wood,,5,0,0,0,0,0,3,0,1,0,1,1,1,1,3,1,0,1,0,1,1,11,0,19,0,3,9,0,0,0,0,Business,Agriculture,1500,7500,25500,2125,0,3000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,80,20,3,Better,Home,Home,Never,Na,Few years ago,Stroke
454,2.1,2,Average,5,3,Matrilineal,,1,0,1,Wood,,15,0,1,0,0,0,3,0,1,0,1,1,1,1,3,1,0,1,1,1,1,3,36,36,0,0,0,140,0,6,2,Agriculture,Salary (Irregular),1500,139000,157000,13083.33333,0,30000,0,0,No,,30000,Medical,Accident,No shock,Always enough,Always enough,75,25,1,Better,City,Home,Never,Na,Few months ago,Alcohol poisoning
455,2.1,2,Rich,7,4,Matrilineal,,1,0,1,Wood,,55,0,1,1,0,0,3,0,1,0,1,1,1,1,3,1,0,1,1,1,1,5,0,25,0,0,5,45,0,9,0,Agriculture,Business,600,18800,26000,2166.666667,0,1100,0,T,1000,1000,0,,No shock,No shock,Always enough,Always enough,75,25,5,Better,Home,,Few months ago,Birth control,Last year,Baby delivery
456,2.1,2,Rich,6,3,Patrilineal,1,1,0,1,Wood,,8,0,0,1,0,0,0,0,1,0,1,1,1,1,3,1,0,0,0,1,0,4,0,18,2,2,0,0,0,0,0,Business,,100,0,1200,100,0,0,0,0,No,,0,,Accident,No shock,Always enough,Always enough,90,10,3,Better,Home,Home,Few months ago,Flu,Last year,Chronic coughing
457,2.1,2,Average,8,3,Patrilineal,,1,0,1,Wood,,5.5,0,1,0,0,2,3,1,1,0,1,1,1,1,3,1,1,1,0,1,1,4,70,20,0,0,0,10,0,0,0,Agriculture,Gifts and Remittances,450,30500,35900,2991.666667,0,24000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,80,20,3,Better,City,Home,Last year,Head injury due to a fight,Few years ago,____
458,2.1,2,Average,7,5,Matrilineal,,1,0,1,Wood,,24,0,0,3,1,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,0,10,0,10,1,1,0,0,0,0,0,Salary (Regular),Agriculture,5000,1000,61000,5083.333333,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,70,30,5,Better,,,Few years ago,Na,Never,Na
459,2.1,2,Very Rich,7,3,Matrilineal,,1,1,1,Wood,,16,0,0,0,0,2,3,1,1,0,1,1,1,1,4,1,1,1,1,1,1,5,0,60,0,0,0,15,0,8,5,Gifts and Remittances,Business,0,165000,165000,13750,0,75000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,10,Better,City,Home,Last year,Flu,Last year,Feet pain
460,2.1,2,Average,4,2,Nuclear,1,1,0,1,Brick,,999,0,0,0,0,0,2,0,1,0,1,0,1,1,3,1,0,1,1,1,0,5,0,0,2,1,0,0,0,0,0,Salary (Irregular),,3500,0,42000,3500,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,40,60,3,Better,Home,Home,Few years ago,Flu,Last year,Toothache
461,2.1,2,Average,6,3,Matrilineal,,1,0,1,Brick,,6,0,0,1,0,2,3,0,1,0,1,1,1,1,3,1,0,0,1,1,0,8,0,15,2,0,0,0,0,0,0,Salary (Irregular),Agriculture,2000,500,24500,2041.666667,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,Ninglang,Home,Few months ago,Feminine issues,Last year,Baby delivery
462,2.1,2,Rich,5,3,Patrilineal,1,1,0,1,Wood,,30,0,1,2,0,0,3,0,1,0,1,1,1,1,3,1,0,1,1,1,1,20,0,30,1,0,8,0,0,0,0,Business,Agriculture,6000,4000,76000,6333.333333,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,99,1,5,Better,City,Home,Few months ago,Flu,Last year,_____
463,2.1,2,Average,5,3,Matrilineal,,1,0,1,Wood,,10,0,0,0,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,4,0,15,0,0,6,0,4,0,0,Agriculture,Welfare and Subsidy,0,4320,4320,360,0,0,0,0,1000,,0,,No shock,No shock,Always enough,Sometimes not enough,85,15,3,Better,Home,Home,Last year,Flu,Never,Na
464,2.1,2,Rich,7,3,Bilateral,,1,0,1,Wood,,8,0,0,1,0,2,3,1,1,0,1,1,1,1,3,1,0,1,1,1,1,15,0,21,0,1,5,0,0,0,0,Agriculture,Gifts and Remittances,0,21500,21500,1791.666667,0,20000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,70,30,5,Better,Ninglang,Home,Few years ago,Flu,Few years ago,Bitten by a pig
465,1.1,1,Rich,4,2,Nuclear,1,1,1,3,Wood,,8,0,0,1,1,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,2,0,30,0,0,0,0,0,0,0,Tourism,Property and Rent,14600,100000,275200,22933.33333,0,0,R,0,No,,100000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,80,20,5,Better,Ninglang,Home,Never,Na,Never,Na
467,2.1,2,Poor,4,3,Matrilineal,,1,0,1,Wood,,10,0,1,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,0,4,0,25,5,2,0,0,0,0,0,Salary (Irregular),Business,7875,0,94500,7875,0,0,0,0,No,,0,,Illness,No shock,Always enough,Sometimes not enough,80,20,5,Better,Home,Home,Few months ago,Flu,Few years ago,___
468,2.1,2,Average,8,3,Matrilineal,,1,0,1,Wood,,40,0,1,2,0,2,3,0,1,0,1,1,1,1,3,1,0,1,0,1,1,9,0,20,5,0,8,0,0,6,2,Agriculture,Salary (Irregular),540,25600,32080,2673.333333,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,85,15,5,Better,Ninglang,Home,Never,Na,Last year,___
469,2.1,2,Rich,9,3,Bilateral,,1,0,1,Wood,,20,0,0,2,1,2,3,1,1,0,1,1,1,1,3,1,1,1,1,1,1,17,0,20,4,3,4,0,0,0,0,Salary (Irregular),Gifts and Remittances,4600,8000,63200,5266.666667,0,6000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,100,0,5,Better,Ninglang,Home,Few months ago,Headache,Few months ago,Headache
470,2.1,2,Average,9,3,Matrilineal,,1,0,1,Wood,,10,0,1,1,0,0,2,0,1,0,1,1,1,1,3,1,0,1,0,1,0,6,20,15,4,3,0,0,0,0,0,Salary (Regular),,4000,0,48000,4000,0,0,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,95,5,5,Better,Home,Home,Last year,Flu,Few years ago,Back pain
471,2.1,2,Rich,6,3,Matrilineal,,1,0,1,Brick,,15,0,0,1,1,0,2,0,1,0,1,1,1,1,3,1,1,1,1,1,0,2,0,25,1,2,0,0,0,0,0,Salary (Regular),Gifts and Remittances,1500,8000,26000,2166.666667,0,8000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,90,10,5,Better,Ninglang,Home,Few years ago,Flu,Long time ago,___
472,2.1,2,Average,6,3,Matrilineal,,1,0,1,Wood,,10,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,1,0,1,0,5,0,15,1,0,0,0,0,0,0,Gifts and Remittances,,0,29000,29000,2416.666667,0,17000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,70,30,5,Better,Ninglang,Home,Never,Na,Never,Na
473,2.1,2,Poor,4,2,Patrilineal,1,1,0,1,Wood,,8,0,0,1,0,2,3,0,1,0,1,0,1,1,3,1,0,0,0,1,0,2,0,13,1,0,0,0,0,0,0,Gifts and Remittances,Welfare and Subsidy,3000,1000,37000,3083.333333,0,3000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,85,15,4,Better,Home,Home,Few months ago,Flu,Never,Na
474,2.1,2,Rich,6,3,Matrilineal,,1,0,1,Wood,,16,0,0,1,1,0,3,0,1,0,1,1,1,1,4,1,0,1,0,1,0,5,7,20,2,3,0,0,0,0,0,Gifts and Remittances,Welfare and Subsidy,0,18700,18700,1558.333333,0,18000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,85,15,5,Better,Home,Home,Never,Na,Few years ago,Broke a leg
475,2.1,2,Average,6,3,Patrilineal,1,1,0,1,Wood,,6,0,0,2,0,2,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,5,0,15,0,0,0,0,0,0,0,Salary (Irregular),Gifts and Remittances,3800,10000,55600,4633.333333,0,10000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,85,15,5,Better,Home,Home,Never,Na,Never,Na
476,2.1,2,Rich,3,2,Matrilineal,,1,0,1,Brick,,15,0,1,0,0,3,2,0,1,0,1,1,1,0,,1,0,1,1,1,0,0,0,14,0,0,0,0,0,0,0,Tourism,,5000,0,60000,5000,0,0,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,70,30,5,Better,Ninglang,Home,Few months ago,Flu,Few years ago,Stroke
477,2.1,2,Rich,6,3,Bilateral,,1,0,1,Wood,,20,0,0,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,3,0,15,1,2,0,0,0,0,0,Salary (Irregular),Welfare and Subsidy,2000,2000,26000,2166.666667,0,0,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,75,25,5,Better,Ninglang,Home,Few years ago,Flu,Few years ago,Kidney
478,2.1,2,Average,7,3,Matrilineal,,1,0,1,Wood,,10,0,1,0,0,0,3,0,1,0,0,1,1,1,3,1,0,0,0,1,1,7,25,10,0,2,0,3,0,0,1,Salary (Irregular),Agriculture,3000,3650,39650,3304.166667,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,Ninglang,Home,Never,Na,Never,Na
479,2.1,2,Average,4,2,Nuclear,,1,0,1,Wood,,45,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,20,0,31,10,0,4,0,15,1,0,Agriculture,Salary (Irregular),1500,25300,43300,3608.333333,0,5000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,90,10,5,Better,Ninglang,Home,Few years ago,Flu,Last year,Alcohol poisoning
480,2.1,2,Very Rich,4,2,Nuclear,,1,3,1,Concrete,UC,2,0,1,2,0,0,3,1,1,0,1,1,1,1,3,1,1,1,1,1,1,0,0,80,0,0,0,0,50000,0,0,Business,,0,150000,150000,12500,0,0,,,No,,0,,No shock,Fire,Always enough,Sometimes not enough,25,75,8,Better,Ninglang,Home,Last year,Flu,Last year,Doesnt want to tell
482,2.1,2,Average,12,3,Matrilineal,,1,0,1,Wood,,30,0,3,2,0,2,3,0,1,0,1,1,1,1,3,1,0,1,0,1,1,8,0,16,7,2,0,8,0,0,3,Salary (Irregular),Agriculture,2500,16180,46180,3848.333333,0,2000,0,T,No,,0,,No shock,No shock,Always enough,Sometimes not enough,80,20,5,Better,City,Home,Few years ago,Muscle pain,Long time ago,Feminine illness
484,2.1,2,Average,5,3,Matrilineal,,1,0,1,Wood,,20,0,0,1,1,2,3,1,1,0,1,1,1,1,3,1,0,1,1,1,1,6,0,15,3,0,8,0,0,0,0,Agriculture,Gifts and Remittances,150,19200,21000,1750,0,15000,0,0,No,,0,,Illness,No shock,Always enough,Always enough,95,5,5,Worse,Home,Home,Last year,Wound on finger,Few years ago,Stomach check up
485,2.1,2,Rich,6,3,Patrilineal,1,1,0,1,Wood,,3,0,1,1,0,2,3,0,1,0,0,1,1,1,3,1,0,1,0,1,1,9,0,3,0,3,8,0,0,0,0,Salary (Irregular),Agriculture,4000,3200,51200,4266.666667,0,0,0,0,No,,30000,Investment,No shock,No shock,Always enough,Sometimes not enough,70,30,5,Better,City,Home,Few months ago,Flu,Never,Na
487,2.1,2,Rich,6,3,Matrilineal,,1,0,1,Brick,,16,0,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,1,0,1,1,6,0,12,0,2,3,0,0,0,2,Agriculture,Gifts and Remittances,0,9500,9500,791.6666667,0,3000,0,0,No,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,City,Home,Few months ago,Stomach ache,Never,Na
488,2.1,2,Rich,7,3,Matrilineal,,1,0,1,Brick,,25,0,3,1,0,3,3,0,1,0,1,1,1,1,3,1,1,1,1,1,1,3,0,30,1,2,1,0,0,0,0,Salary (Regular),Agriculture,5500,4500,70500,5875,0,0,0,0,400,,50000,Personal,No shock,No shock,Always enough,Always enough,85,15,5,Better,Ninglang,Home,Few months ago,Flu,Few years ago,Injured from a fight
489,2.1,2,Very Rich,6,3,Patrilineal,1,1,1,1,Concrete,,3,0,0,1,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,3,0,13,0,0,0,0,0,0,0,Business,Salary (Regular),12500,10000,160000,13333.33333,0,0,0,0,400,,50000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,7,Better,Ninglang,Home,Long time ago,Flu,Last year,Blood sugar
490,2.1,2,Very Rich,5,3,Matrilineal,,1,0,1,Wood,,10,0,1,1,0,0,3,0,1,0,1,1,1,1,3,1,0,1,1,1,0,2,0,30,0,1,0,0,0,0,0,Salary (Regular),Gifts and Remittances,5500,20000,86000,7166.666667,0,20000,0,T,No,,0,,Death,No shock,Always enough,Always enough,80,20,5,Better,Ninglang,Home,Last year,Flu,Few years ago,Check up of old spinal wound
491,2.1,2,Poor,7,3,Bilateral,,1,0,1,Wood,,20,0,0,1,0,0,3,0,1,0,0,1,1,1,3,1,0,0,1,1,1,2,0,30,0,3,0,0,0,0,1,Agriculture,Gifts and Remittances,0,4000,4000,333.3333333,0,1000,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,70,30,3,Better,Ninglang,Home,Few months ago,Headache,Last year,Blood sugar
492,2.1,2,Rich,7,4,Matrilineal,,1,0,1,Wood,,8,0,1,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,4,0,15,0,2,0,0,0,0,0,Salary (Irregular),,2085,0,25020,2085,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,80,20,7,Better,Ninglang,,Few months ago,Toothache,Never,Na
493,2.1,2,Average,5,3,Matrilineal,,1,0,1,Wood,,10,0,1,2,1,0,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,4,0,15,0,3,0,0,0,0,1,Business,Agriculture,2085,2000,27020,2251.666667,0,0,0,0,No,,0,,Accident,No shock,Always enough,Always enough,75,25,4,Better,Home,Home,Never,Na,Few years ago,Motorbike accident
494,2.1,2,Average,12,3,Matrilineal,,1,0,1,Wood,,8,0,1,1,0,2,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,9,62,20,2,0,6,0,0,2,0,Gifts and Remittances,Agriculture,1560,15000,33720,2810,0,13500,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,75,25,5,Better,Ninglang,Home,Few months ago,Feet pain,Last year,Eye inflammation
495,2.1,2,Rich,3,2,Nuclear,1,1,0,1,Brick,,999,0,0,0,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,0,2,0,16,0,0,0,0,0,0,0,Salary (Irregular),Business,5200,0,62400,5200,0,0,0,0,No,,20000,Medical,Illness,No shock,Always enough,Always enough,60,40,5,Better,-999,Home,Never,Na,Long time ago,Stomach ache
497,2.1,2,Very Rich,12,4,Bilateral,,1,3,1,Wood,UC,30,0,5,3,0,2,0,0,1,0,1,1,1,1,4,1,0,1,1,1,0,8,0,100,6,0,0,0,0,0,0,Business,Salary (Irregular),3150,36000,73800,6150,0,36000,0,T,No,,0,,No shock,No shock,Always enough,Always enough,80,20,10,Better,City,Home,Never,Na,Last year,Baby delivery
